date,year,quarter,t,RRP,d_RRP,cpi_national,real_gdp_growth,lending_rate,d_lending_rate,region,property_type,beta_rrp,base_qoq_drift,idio_sd,unit_id,lag1_d_RRP,lag2_d_RRP,lag4_d_RRP,shock,dln_RPPI,RPPI,RRP_lag1,d_RRP_lag1,RRP_lag2,d_RRP_lag2,RRP_lag4,d_RRP_lag4,REL_growth
2018-04-01,2018,2,2,3.25,0.25,4.698872845779609,4.806563547461692,6.2305049264677885,0.13050492646778888,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,,,,2.25582632458332,0.03377038642986521,101.99410120251393,3.0,,,,,,2.094314720878145
2018-07-01,2018,3,3,4.0,0.75,4.730570586841166,4.8873232065108665,6.735777588582047,0.5052726621142583,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,0.25,,,-1.6343752665700912,-0.0068418352872069875,101.29865613497566,3.25,0.25,3.0,,,,-3.4220640392402597
2018-10-01,2018,4,4,4.75,0.75,5.091996451668118,5.530432015109393,7.2225004240703425,0.48672283548829576,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,0.75,0.25,,-1.2711393673244873,-0.007234882732078413,100.56841701937738,4.0,0.75,3.25,0.25,,,-0.23812033175153474
2019-01-01,2019,1,5,4.75,0.0,3.8,6.013447902928668,7.583413704341121,0.3609132802707782,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,0.75,0.75,,-0.02270329444766549,0.0032930100191215974,100.90013570093963,4.75,0.75,4.0,0.75,3.0,,-1.429699532536755
2019-04-01,2019,2,6,4.5,-0.25,3.7235016875778957,6.661147271372238,7.634787468050925,0.05137376370980462,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,0.0,0.75,0.25,-0.06699477196933341,0.008320033013344623,101.7431301690501,4.75,0.0,4.75,0.75,3.25,0.25,-3.14300706942128
2019-07-01,2019,3,7,4.25,-0.25,3.9943571127668194,7.805844480091282,7.537843258505781,-0.09694420954514449,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,-0.25,0.0,0.75,-0.4697110722460104,0.009178388091404173,102.68126680852635,4.5,-0.25,4.75,0.0,4.0,0.75,5.61544389821847
2019-10-01,2019,4,8,4.0,-0.25,3.465760800501286,7.687624841235176,7.3750989855478455,-0.16274427295793537,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,-0.25,-0.25,0.75,1.436707606220992,0.028914663617823497,105.69360155012734,4.25,-0.25,4.5,-0.25,4.75,0.75,-5.6821919657118185
2020-01-01,2020,1,9,3.75,-0.25,2.2,-0.7,7.080623865444629,-0.2944751201032165,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,-0.25,-0.25,0.0,0.6019733773693889,0.01704223377369389,107.51029288591809,4.0,-0.25,4.25,-0.25,4.75,0.0,-3.467430306132493
2020-04-01,2020,2,10,2.75,-1.0,1.7330332722498218,-7.045966067955906,6.371889144048662,-0.7087347213959667,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,-0.25,-0.25,-0.25,-2.017656958849187,-0.011673896882300387,106.26252613360701,3.75,-0.25,4.0,-0.25,4.5,-0.25,-12.153921216186053
2020-07-01,2020,3,11,2.25,-0.5,2.5678852409948902,-9.035904447482224,5.787256106512813,-0.5846330375358493,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,-1.0,-0.25,-0.25,0.31307889927357796,0.016387690397228413,108.01827051754607,2.75,-1.0,3.75,-0.25,4.25,-0.25,-10.12305870962054
2020-10-01,2020,4,12,2.0,-0.25,2.3389100339341686,-6.488040260447374,5.461117392223406,-0.32613871428940655,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,-0.5,-1.0,-0.25,-0.3295351964525783,0.009973305947986701,109.1009597988232,2.25,-0.5,2.75,-1.0,4.0,-0.25,-4.761847397960537
2021-01-01,2021,1,13,2.0,0.0,2.9599481726530636,3.5,5.25489088741875,-0.20622650480465676,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,-0.25,-0.5,-0.25,-0.9617655421275054,0.004082829030520866,109.5473109323934,2.0,-0.25,2.25,-0.5,3.75,-0.25,5.737742381627783
2021-04-01,2021,2,14,2.0,0.0,2.89306308425626,3.321313221938798,5.206473545540003,-0.048417341878746356,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,0.0,-0.25,-1.0,0.6405461085116889,0.017393872468620817,111.46943098285058,2.0,0.0,2.0,-0.25,2.75,-1.0,0.32105167082920705
2021-07-01,2021,3,15,2.0,0.0,2.8277963531994934,3.0301866116687646,5.180745300541072,-0.025728244998931338,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,0.0,0.0,-0.5,1.090451255085102,0.020889171436186654,113.82242552815896,2.0,0.0,2.0,0.0,2.25,-0.5,-6.0928284615117505
2021-10-01,2021,4,16,2.0,0.0,2.6336316855425452,6.00416389559609,5.044770684415611,-0.1359746161254609,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,0.0,0.0,-0.25,-0.4538822094760692,0.006502828871750605,114.56500510030352,2.0,0.0,2.0,0.0,2.0,-0.25,7.745613251792023
2022-01-01,2022,1,17,2.0,0.0,3.0,8.2,5.039231316423039,-0.005539367992572153,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,0.0,0.0,0.0,1.5477676176261854,0.027452676176261855,117.75368979055108,2.0,0.0,2.0,0.0,2.0,0.0,10.752917701430597
2022-04-01,2022,2,18,2.5,0.5,4.234248869877067,6.371201634503846,5.393558958301544,0.3543276418785055,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,0.0,0.0,0.0,1.1614592129156156,0.023274067403058218,120.5264385127626,2.0,0.0,2.0,0.0,2.0,0.0,2.027501605424137
2022-07-01,2022,3,19,3.75,1.25,4.469159250277384,7.09681390411188,6.236073272757313,0.8425143144557685,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,0.5,0.0,0.0,-0.3151098753770595,0.005350954235354576,121.17309855056027,2.5,0.5,2.0,0.0,2.0,0.0,1.8159620980591276
2022-10-01,2022,4,20,5.0,1.25,5.0896345976435615,7.010877457639748,7.229721678988704,0.9936484062313911,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,1.25,0.5,0.0,1.1693670202164177,0.013349639628072152,122.80156125963705,3.75,1.25,2.5,0.5,2.0,0.0,2.1641083747396825
2023-01-01,2023,1,21,5.75,0.75,8.0,5.5,8.070966842960146,0.8412451639714424,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,1.25,1.25,0.0,1.4197882504104782,0.013535382504104783,124.475027315889,5.0,1.25,3.75,1.25,2.0,0.0,-5.14970731225305
2023-04-01,2023,2,22,6.25,0.5,8.155429552863874,6.374844613584793,8.738674988065059,0.6677081451049123,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,0.75,1.25,0.5,0.08758074843743617,0.004088003080327823,124.98492312870206,5.75,0.75,5.0,1.25,2.5,0.5,-0.6634535197600573
2023-07-01,2023,3,23,6.25,0.0,6.667742416294605,6.744282989543375,9.042506761018442,0.3038317729533837,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,0.5,0.75,1.25,-0.6795855451127644,-0.00039142660516049534,124.9360102780656,6.25,0.5,5.75,0.75,3.75,1.25,-2.0765537260329543
2023-10-01,2023,4,24,6.5,0.25,6.237253959575014,6.443976500689383,9.407545459031587,0.36503869801314437,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,0.0,0.5,1.25,-1.1212718488063962,-0.0006750511124329405,124.85170054523553,6.25,0.0,6.25,0.5,5.0,1.25,-0.3709831360801479
2024-01-01,2024,1,25,6.5,0.0,3.9,6.267600870840498,9.508180720011742,0.1006352609801553,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,0.25,0.0,0.75,1.6663412009258247,0.026433762335823438,128.19600729740705,6.5,0.25,6.25,0.0,5.75,0.75,0.8103801164460558
2024-04-01,2024,2,26,6.5,0.0,3.4636369040555994,7.203653421627691,9.557916001163832,0.04973528115209014,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,0.0,0.25,0.5,0.43616877421972994,0.015227148846524364,130.16300485785365,6.5,0.0,6.5,0.25,6.25,0.5,-0.3991221819045565
2024-07-01,2024,3,27,6.25,-0.25,3.204368380234698,6.54815913607695,9.37685720877443,-0.18105879238940226,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,0.0,0.0,0.0,-2.89215947571998,-0.017504724567100536,127.90436343027869,6.5,0.0,6.5,0.0,6.25,0.0,2.806969166120078
2024-10-01,2024,4,28,6.0,-0.25,3.131997916467933,5.575948601638913,9.189357493890524,-0.1874997148839057,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,-0.25,0.0,0.25,1.0163658993021258,0.022944239093576232,130.87295756208687,6.25,-0.25,6.5,0.0,6.5,0.25,-4.1492083518328835
2025-01-01,2025,1,29,5.75,-0.25,1.8,5.0,8.974215227846123,-0.2151422660444009,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,-0.25,-0.25,0.0,1.7916741589088765,0.030956741589088767,134.98771909552568,6.0,-0.25,6.25,-0.25,6.5,0.0,-4.079400931152681
2025-04-01,2025,2,30,5.5,-0.25,2.173061203528872,4.244591007606215,8.68616918501103,-0.2880460428350933,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,-0.25,-0.25,0.0,0.3783745336764956,0.01665238532567595,137.25440710974542,5.75,-0.25,6.0,-0.25,6.5,0.0,-4.876620638162802
2025-07-01,2025,3,31,5.25,-0.25,1.3474150575376869,4.943768484708373,8.399883761389766,-0.28628542362126375,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,-0.25,-0.25,-0.25,-1.7727544946042713,-0.004844407247015765,136.59109883020128,5.5,-0.25,5.75,-0.25,6.25,-0.25,3.2769747991973333
2025-10-01,2025,4,32,5.0,-0.25,1.653876661545189,3.9497939843187355,8.190626645523027,-0.20925711586673934,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,-0.25,-0.25,-0.25,1.4956573743397084,0.027558909485980165,140.4077503796385,5.25,-0.25,5.5,-0.25,6.0,-0.25,-1.9349886402069385
2026-01-01,2026,1,33,4.5,-0.5,4.5,3.6950562492494683,7.82876729234417,-0.36185935317885676,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,-0.25,-0.25,-0.25,-0.7314857880507315,0.006045788212961236,141.2591971418178,5.0,-0.25,5.25,-0.25,5.75,-0.25,-3.5059448874502186
2026-04-01,2026,2,34,4.625,0.125,4.679466958498582,5.2171204950010654,7.7404883068636146,-0.08827898548055568,NCR,Duplex,-0.7,0.8,1.15,NCR_Duplex,-0.5,-0.25,-0.25,1.6681530529615667,0.03241679080279064,145.91339652406768,4.5,-0.5,5.0,-0.25,5.5,-0.25,0.4251086379326141
2018-01-01,2018,1,1,3.0,,4.0,6.3,6.1,,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,,,,1.2861386987216479,0.024923886987216478,102.52370836714009,,,,,,,0.4484041023427294
2018-04-01,2018,2,2,3.25,0.25,4.698872845779609,4.806563547461692,6.2305049264677885,0.13050492646778888,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,,,,-1.9590160521407507,-0.00787803733737549,101.71919591512398,3.0,,,,,,-2.0502293459872494
2018-07-01,2018,3,3,4.0,0.75,4.730570586841166,4.8873232065108665,6.735777588582047,0.5052726621142583,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,0.25,,,-0.5167421431715388,0.005209495946778536,102.25048432481607,3.25,0.25,3.0,,,,-1.1007186828515982
2018-10-01,2018,4,4,4.75,0.75,5.091996451668118,5.530432015109393,7.2225004240703425,0.48672283548829576,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,0.75,0.25,,0.04842012010524432,0.0077732121422189,103.0483961825177,4.0,0.75,3.25,0.25,,,-1.5199844658316732
2019-01-01,2019,1,5,4.75,0.0,3.8,6.013447902928668,7.583413704341121,0.3609132802707782,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,0.75,0.75,,-0.1603730106634954,0.0041038128569632955,103.47215643733003,4.75,0.75,4.0,0.75,3.0,,3.6136698571465997
2019-04-01,2019,2,6,4.5,-0.25,3.7235016875778957,6.661147271372238,7.634787468050925,0.05137376370980462,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,0.0,0.75,0.25,-1.0825537310131197,-0.0007730565770932385,103.39219751661697,4.75,0.0,4.75,0.75,3.25,0.25,1.3204923574342524
2019-07-01,2019,3,7,4.25,-0.25,3.9943571127668194,7.805844480091282,7.537843258505781,-0.09694420954514449,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,-0.25,0.0,0.75,1.203297494179016,0.02603347375565444,106.11919821261715,4.5,-0.25,4.75,0.0,4.0,0.75,1.3647178285230073
2019-10-01,2019,4,8,4.0,-0.25,3.465760800501286,7.687624841235176,7.3750989855478455,-0.16274427295793537,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,-0.25,-0.25,0.75,-1.1320125085971289,0.0031649624696422894,106.4555935507731,4.25,-0.25,4.5,-0.25,4.75,0.75,2.7153425851357795
2020-01-01,2020,1,9,3.75,-0.25,2.2,-0.7,7.080623865444629,-0.2944751201032165,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,-0.25,-0.25,0.0,0.8307452039903764,0.019267452039903765,108.52660912147465,4.0,-0.25,4.25,-0.25,4.75,0.0,-9.6723225488734
2020-04-01,2020,2,10,2.75,-1.0,1.7330332722498218,-7.045966067955906,6.371889144048662,-0.7087347213959667,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,-0.25,-0.25,-0.25,-1.0509525791710086,-0.0020693530855186025,108.30226145535468,3.75,-0.25,4.0,-0.25,4.5,-0.25,-11.893177245062834
2020-07-01,2020,3,11,2.25,-0.5,2.5678852409948902,-9.035904447482224,5.787256106512813,-0.5846330375358493,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,-1.0,-0.25,-0.25,-0.17482924854568319,0.0103211089190358,109.42584925384556,2.75,-1.0,3.75,-0.25,4.25,-0.25,-6.9509845044848095
2020-10-01,2020,4,12,2.0,-0.25,2.3389100339341686,-6.488040260447374,5.461117392223406,-0.32613871428940655,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,-0.5,-1.0,-0.25,1.5451076981078662,0.027719734893591145,112.5015364628883,2.25,-0.5,2.75,-1.0,4.0,-0.25,-7.884809564122076
2021-01-01,2021,1,13,2.0,0.0,2.9599481726530636,3.5,5.25489088741875,-0.20622650480465676,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,-0.25,-0.5,-0.25,-1.1855994279655533,0.0015944901721403882,112.6810621450615,2.0,-0.25,2.25,-0.5,3.75,-0.25,0.7663088503901578
2021-04-01,2021,2,14,2.0,0.0,2.89306308425626,3.321313221938798,5.206473545540003,-0.048417341878746356,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,0.0,-0.25,-1.0,-0.21849016617019115,0.009116009721802015,113.71296005269424,2.0,0.0,2.0,-0.25,2.75,-1.0,-1.426239459540481
2021-07-01,2021,3,15,2.0,0.0,2.8277963531994934,3.0301866116687646,5.180745300541072,-0.025728244998931338,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,0.0,0.0,-0.5,0.2152082003103243,0.01263674088843888,115.15903888297095,2.0,0.0,2.0,0.0,2.25,-0.5,0.22594049535981542
2021-10-01,2021,4,16,2.0,0.0,2.6336316855425452,6.00416389559609,5.044770684415611,-0.1359746161254609,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,0.0,0.0,-0.25,-1.424790446381689,-0.002706253497305593,114.84781065243916,2.0,0.0,2.0,0.0,2.0,-0.25,1.6553080561655786
2022-01-01,2022,1,17,2.0,0.0,3.0,8.2,5.039231316423039,-0.005539367992572153,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,0.0,0.0,0.0,0.1977054459197958,0.014452054459197958,116.51964911827666,2.0,0.0,2.0,0.0,2.0,0.0,6.734637362349391
2022-04-01,2022,2,18,2.5,0.5,4.234248869877067,6.371201634503846,5.393558958301544,0.3543276418785055,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,0.0,0.0,0.0,-1.0063448380192404,0.002096026893709659,116.76413356995872,2.0,0.0,2.0,0.0,2.0,0.0,3.680615044391014
2022-07-01,2022,3,19,3.75,1.25,4.469159250277384,7.09681390411188,6.236073272757313,0.8425143144557685,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,0.5,0.0,0.0,1.3760292220834471,0.02351234520995964,119.54206201715007,2.5,0.5,2.0,0.0,2.0,0.0,2.583113571226713
2022-10-01,2022,4,20,5.0,1.25,5.0896345976435615,7.010877457639748,7.229721678988704,0.9936484062313911,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,1.25,0.5,0.0,0.6107905086980754,0.010513874512888727,120.80554265574716,3.75,1.25,2.5,0.5,2.0,0.0,-2.4060334593221895
2023-01-01,2023,1,21,5.75,0.75,8.0,5.5,8.070966842960146,0.8412451639714424,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,1.25,1.25,0.0,-0.8208611360932849,-0.00555861136093285,120.13589447511015,5.0,1.25,3.75,1.25,2.0,0.0,-6.070017048244278
2023-04-01,2023,2,22,6.25,0.5,8.155429552863874,6.374844613584793,8.738674988065059,0.6677081451049123,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,0.75,1.25,0.5,0.3383453735423645,0.009158149331377104,121.24117035243722,5.75,0.75,5.0,1.25,2.5,0.5,-0.9542436483555068
2023-07-01,2023,3,23,6.25,0.0,6.667742416294605,6.744282989543375,9.042506761018442,0.3038317729533837,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,0.5,0.75,1.25,-1.4491728562449766,-0.00627479971648262,120.48278812768882,6.25,0.5,5.75,0.75,3.75,1.25,-2.540598083551857
2023-10-01,2023,4,24,6.5,0.25,6.237253959575014,6.443976500689383,9.407545459031587,0.36503869801314437,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,0.0,0.5,1.25,-0.8999196697717501,0.0024134706779135196,120.77392098301627,6.25,0.0,6.25,0.5,5.0,1.25,-3.9247359952574916
2024-01-01,2024,1,25,6.5,0.0,3.9,6.267600870840498,9.508180720011742,0.1006352609801553,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,0.25,0.0,0.75,0.8049621630538629,0.018694971957103818,123.05302354937497,6.5,0.25,6.25,0.0,5.75,0.75,-6.471833768653956
2024-04-01,2024,2,26,6.5,0.0,3.4636369040555994,7.203653421627691,9.557916001163832,0.04973528115209014,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,0.0,0.25,0.5,1.2691369620777007,0.024244330725104072,126.07282030958376,6.5,0.0,6.5,0.25,6.25,0.5,-0.10508382700852081
2024-07-01,2024,3,27,6.25,-0.25,3.204368380234698,6.54815913607695,9.37685720877443,-0.18105879238940226,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,0.0,0.0,0.0,-0.4197806515051235,0.007719063675048032,127.04975007801804,6.5,0.0,6.5,0.0,6.25,0.0,2.5680288313202952
2024-10-01,2024,4,28,6.0,-0.25,3.131997916467933,5.575948601638913,9.189357493890524,-0.1874997148839057,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,-0.25,0.0,0.25,1.7479044232351395,0.03038462433290637,130.96935532018475,6.25,-0.25,6.5,0.0,6.5,0.25,-5.1401664033889025
2025-01-01,2025,1,29,5.75,-0.25,1.8,5.0,8.974215227846123,-0.2151422660444009,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,-0.25,-0.25,0.0,-0.32376539579662306,0.00973984604203377,132.25120907279782,6.0,-0.25,6.25,-0.25,6.5,0.0,-2.8020384323522918
2025-04-01,2025,2,30,5.5,-0.25,2.173061203528872,4.244591007606215,8.68616918501103,-0.2880460428350933,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,-0.25,-0.25,0.0,-1.1135694388598187,0.0016704456003128042,132.47231214204052,5.75,-0.25,6.0,-0.25,6.5,0.0,-3.331999759031389
2025-07-01,2025,3,31,5.25,-0.25,1.3474150575376869,4.943768484708373,8.399883761389766,-0.28628542362126375,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,-0.25,-0.25,-0.25,-1.2993402280528106,-0.00017276458150115693,132.44942759534928,5.5,-0.25,5.75,-0.25,6.25,-0.25,-1.0397172496313334
2025-10-01,2025,4,32,5.0,-0.25,1.653876661545189,3.9497939843187355,8.190626645523027,-0.20925711586673934,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,-0.25,-0.25,-0.25,2.0082377003737544,0.03262221274632063,136.84147058355754,5.25,-0.25,5.5,-0.25,6.0,-0.25,-8.200426468454054
2026-01-01,2026,1,33,4.5,-0.5,4.5,3.6950562492494683,7.82876729234417,-0.36185935317885676,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,-0.25,-0.25,-0.25,-0.9546121928416665,0.003752024165051887,137.35586749933782,5.0,-0.25,5.25,-0.25,5.75,-0.25,-4.318130320752709
2026-04-01,2026,2,34,4.625,0.125,4.679466958498582,5.2171204950010654,7.7404883068636146,-0.08827898548055568,NCR,Single-Detached,-0.55,0.85,1.05,NCR_Single-Detached,-0.5,-0.25,-0.25,0.14696982095045627,0.016767458482679538,139.67839331847162,4.5,-0.5,5.0,-0.25,5.5,-0.25,-2.9776198912882545
2018-01-01,2018,1,1,3.0,,4.0,6.3,6.1,,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,,,,-1.31911453053117,-0.0006286453053116991,99.93715522507485,,,,,,,0.5745426697176361
2018-04-01,2018,2,2,3.25,0.25,4.698872845779609,4.806563547461692,6.2305049264677885,0.13050492646778888,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,,,,-0.288262614908211,0.009329497034949907,100.87388141620026,3.0,,,,,,3.0948641629015747
2018-07-01,2018,3,3,4.0,0.75,4.730570586841166,4.8873232065108665,6.735777588582047,0.5052726621142583,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,0.25,,,-2.560495055315632,-0.015478033174662396,99.32457318573887,3.25,0.25,3.0,,,,-2.7040476060702705
2018-10-01,2018,4,4,4.75,0.75,5.091996451668118,5.530432015109393,7.2225004240703425,0.48672283548829576,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,0.75,0.25,,0.6127398005858075,0.011291408947024534,100.45244319762983,4.0,0.75,3.25,0.25,,,1.4596216985942438
2019-01-01,2019,1,5,4.75,0.0,3.8,6.013447902928668,7.583413704341121,0.3609132802707782,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,0.75,0.75,,-0.3454375907468687,-0.0006218329438704356,100.38999797641732,4.75,0.75,4.0,0.75,3.0,,1.9786765923849239
2019-04-01,2019,2,6,4.5,-0.25,3.7235016875778957,6.661147271372238,7.634787468050925,0.05137376370980462,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,0.0,0.75,0.25,1.0371393300707996,0.01979887403374595,102.3974136108586,4.75,0.0,4.75,0.75,3.25,0.25,2.5102188498047218
2019-07-01,2019,3,7,4.25,-0.25,3.9943571127668194,7.805844480091282,7.537843258505781,-0.09694420954514449,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,-0.25,0.0,0.75,1.0783845399888723,0.026034344213753,105.09826806199705,4.5,-0.25,4.75,0.0,4.0,0.75,3.310506705828632
2019-10-01,2019,4,8,4.0,-0.25,3.465760800501286,7.687624841235176,7.3750989855478455,-0.16274427295793537,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,-0.25,-0.25,0.75,-1.474682638144903,0.0013632611741645473,105.24164215628113,4.25,-0.25,4.5,-0.25,4.75,0.75,-2.963920478049616
2020-01-01,2020,1,9,3.75,-0.25,2.2,-0.7,7.080623865444629,-0.2944751201032165,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,-0.25,-0.25,0.0,-0.6062678991302343,0.0065223210086976565,105.93030532970108,4.0,-0.25,4.25,-0.25,4.75,0.0,-9.554300197301465
2020-04-01,2020,2,10,2.75,-1.0,1.7330332722498218,-7.045966067955906,6.371889144048662,-0.7087347213959667,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,-0.25,-0.25,-0.25,0.11387213736351368,0.01120389407982662,107.12381071968471,3.75,-0.25,4.0,-0.25,4.5,-0.25,-10.092173554123544
2020-07-01,2020,3,11,2.25,-0.5,2.5678852409948902,-9.035904447482224,5.787256106512813,-0.5846330375358493,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,-1.0,-0.25,-0.25,2.2702106947952454,0.03864650835244509,111.34481006465806,2.75,-1.0,3.75,-0.25,4.25,-0.25,-11.278160932121635
2020-10-01,2020,4,12,2.0,-0.25,2.3389100339341686,-6.488040260447374,5.461117392223406,-0.32613871428940655,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,-0.5,-1.0,-0.25,-2.0735666527663055,-0.0049670086151505696,110.79313066619152,2.25,-0.5,2.75,-1.0,4.0,-0.25,-2.8292868031736056
2021-01-01,2021,1,13,2.0,0.0,2.9599481726530636,3.5,5.25489088741875,-0.20622650480465676,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,-0.25,-0.5,-0.25,-0.6211219986840527,0.00923926446495539,111.82152117162578,2.0,-0.25,2.25,-0.5,3.75,-0.25,1.2508814823470205
2021-04-01,2021,2,14,2.0,0.0,2.89306308425626,3.321313221938798,5.206473545540003,-0.048417341878746356,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,0.0,-0.25,-1.0,-1.1144330459412863,0.0010315809240910646,111.93693363818396,2.0,0.0,2.0,-0.25,2.75,-1.0,-4.395353987822666
2021-07-01,2021,3,15,2.0,0.0,2.8277963531994934,3.0301866116687646,5.180745300541072,-0.025728244998931338,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,0.0,0.0,-0.5,1.391141127917939,0.024896070164515026,114.75870313143326,2.0,0.0,2.0,0.0,2.25,-0.5,0.4188627898476278
2021-10-01,2021,4,16,2.0,0.0,2.6336316855425452,6.00416389559609,5.044770684415611,-0.1359746161254609,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,0.0,0.0,-0.25,0.7433259437943023,0.01947491040445432,117.01552294627417,2.0,0.0,2.0,0.0,2.0,-0.25,4.652526082667928
2022-01-01,2022,1,17,2.0,0.0,3.0,8.2,5.039231316423039,-0.005539367992572153,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,0.0,0.0,0.0,0.9182241862506034,0.022157241862506036,119.6372015158405,2.0,0.0,2.0,0.0,2.0,0.0,7.182381716678128
2022-04-01,2022,2,18,2.5,0.5,4.234248869877067,6.371201634503846,5.393558958301544,0.3543276418785055,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,0.0,0.0,0.0,1.2119318895902682,0.024778794169804743,122.63870029520562,2.0,0.0,2.0,0.0,2.0,0.0,2.878519497524909
2022-07-01,2022,3,19,3.75,1.25,4.469159250277384,7.09681390411188,6.236073272757313,0.8425143144557685,NCR,Townhouse,-0.85,0.9,1.2,NCR_Townhouse,0.5,0.0,0.0,-1.049258975908505,-0.0017405367699598795,122.4254287852159,2.5,0.5,2.0,0.0,2.0,0.0,-0.12976246261372637
